player_id,pagerank,degree_centrality,avg_rating
kikume,5.098709330758268e-05,6.611133148221606e-05,1392.0
goldenrod,5.098709330758268e-05,6.611133148221606e-05,1417.0
nano51,5.87044311068358e-05,0.0001322226629644321,1550.0
cabritas,3.3208270192871235e-05,6.611133148221606e-05,1342.0
arturo666,5.098709330758268e-05,6.611133148221606e-05,1783.0
paynando,5.098709330758268e-05,0.0001322226629644321,1337.5
tambwe,7.945414510601268e-05,0.0001322226629644321,1402.0
crabcake,3.3208270192871235e-05,6.611133148221606e-05,1016.0
d_daniljev,3.3208270192871235e-05,6.611133148221606e-05,1380.0
axelpro446,0.00040740473047948315,0.0027105645907708584,1501.0
howief,4.540619420298187e-05,6.611133148221606e-05,1662.0
bamarillobiller,4.540619420298187e-05,0.0001322226629644321,1199.0
deebs,3.3208270192871235e-05,6.611133148221606e-05,1500.0
m4c3l0,4.540619420298187e-05,6.611133148221606e-05,1597.0
max1966,3.3208270192871235e-05,0.0001322226629644321,1605.0
apervaiz,3.3208270192871235e-05,6.611133148221606e-05,1567.0
tusher,4.540619420298187e-05,6.611133148221606e-05,1585.0
messipm10,3.3208270192871235e-05,6.611133148221606e-05,1590.0
kreativ-s,4.540619420298187e-05,6.611133148221606e-05,1640.0
krisrov,4.540619420298187e-05,6.611133148221606e-05,1702.0
luigi2016,7.188383356230248e-05,0.0001322226629644321,1496.0
ukrnoob,4.540619420298187e-05,0.0001322226629644321,1500.0
castro830,4.540619420298187e-05,6.611133148221606e-05,1511.0
aurarestrepo,3.3208270192871235e-05,6.611133148221606e-05,1500.0
felixiou,8.057718573392379e-05,0.0001322226629644321,1787.0
ashishv,4.540619420298187e-05,0.0001322226629644321,1694.0
ayush7211,7.016483371541955e-05,0.0001322226629644321,1503.0
riverhorse,4.540619420298187e-05,6.611133148221606e-05,1606.0
azisdoank,4.540619420298187e-05,6.611133148221606e-05,1500.0
rssaad,4.540619420298187e-05,6.611133148221606e-05,1500.0
neo58,4.540619420298187e-05,6.611133148221606e-05,1787.0
palacius,4.540619420298187e-05,6.611133148221606e-05,1646.0
ismaelsilva,5.39081265565025e-05,0.00019833399444664816,1706.6666666666667
chessluis3894,4.540619420298187e-05,6.611133148221606e-05,1500.0
joanllobet,4.540619420298187e-05,6.611133148221606e-05,1645.0
plenad,3.3208270192871235e-05,6.611133148221606e-05,1797.0
arunmaiyad,4.540619420298187e-05,6.611133148221606e-05,1501.0
kcramsib,4.540619420298187e-05,6.611133148221606e-05,1626.0
ddd12345,4.540619420298187e-05,6.611133148221606e-05,1759.0
junpanjaitan,4.696639706417502e-05,0.0001322226629644321,1500.0
benjamin1365,3.3208270192871235e-05,0.0001322226629644321,1488.5
claude38,3.3208270192871235e-05,6.611133148221606e-05,1509.0
pentium486,3.3208270192871235e-05,6.611133148221606e-05,1500.0
mhysa,4.540619420298187e-05,6.611133148221606e-05,1585.0
jfuzzell,5.7826349098861525e-05,0.0001322226629644321,1500.0
ospeck,3.3208270192871235e-05,6.611133148221606e-05,1500.0
elchilenoenchile,4.540619420298187e-05,6.611133148221606e-05,1598.0
canexd,0.00029963437810201336,0.0018511172815020495,1104.0
irietk,4.5118275464092384e-05,6.611133148221606e-05,910.0
lordmete,4.5118275464092384e-05,6.611133148221606e-05,1207.0
richiew,3.3208270192871235e-05,6.611133148221606e-05,1343.0
canid,4.5118275464092384e-05,6.611133148221606e-05,1500.0
ahmedyousry29,3.3208270192871235e-05,6.611133148221606e-05,1228.0
rompirio,4.5118275464092384e-05,6.611133148221606e-05,1419.0
elchidowan,3.3208270192871235e-05,6.611133148221606e-05,1069.0
alfredenewman,4.5118275464092384e-05,6.611133148221606e-05,1300.0
sethsahin,3.3208270192871235e-05,6.611133148221606e-05,1500.0
voskresensk,4.5118275464092384e-05,6.611133148221606e-05,1248.0
tousfa,4.5118275464092384e-05,6.611133148221606e-05,1226.0
zangetsu-sama,3.3208270192871235e-05,6.611133148221606e-05,1139.0
fasoidelamon,3.3208270192871235e-05,6.611133148221606e-05,1337.0
nathanielwalpole,3.3208270192871235e-05,6.611133148221606e-05,1017.0
darknight11-11,4.5118275464092384e-05,6.611133148221606e-05,1290.0
obinmon,3.3208270192871235e-05,6.611133148221606e-05,1273.0
levilnoob,4.5118275464092384e-05,6.611133148221606e-05,1500.0
doublequestionmark,4.5118275464092384e-05,6.611133148221606e-05,1481.0
danielmagalhaes,4.5118275464092384e-05,0.0001322226629644321,1500.0
pastorieschaken,4.817962295189439e-05,0.0001322226629644321,1357.0
in3movez,4.5118275464092384e-05,6.611133148221606e-05,1024.0
simba9,6.950933034233397e-05,0.0001322226629644321,1334.5
stare_spb,4.5118275464092384e-05,6.611133148221606e-05,1500.0
angel1156,5.702828073531353e-05,6.611133148221606e-05,1430.0
emperorspride,5.702828073531353e-05,6.611133148221606e-05,1408.0
travadja,7.687675648470773e-05,0.0001322226629644321,1457.5
dieg-g,4.5118275464092384e-05,6.611133148221606e-05,1412.0
dynamic_doogle,3.3208270192871235e-05,6.611133148221606e-05,1072.0
posra,0.0002324776327818813,0.0007272246463043766,1229.0833333333333
askesis,8.15827802573356e-05,6.611133148221606e-05,1264.0
loveoken,3.3208270192871235e-05,6.611133148221606e-05,1174.0
lorenzoberv,8.15827802573356e-05,6.611133148221606e-05,1177.0
kadlekins,3.3208270192871235e-05,6.611133148221606e-05,1252.0
emaorozco,3.3208270192871235e-05,6.611133148221606e-05,1041.0
corteswwr,3.3208270192871235e-05,6.611133148221606e-05,1007.0
macedonio,8.15827802573356e-05,6.611133148221606e-05,1198.0
nemrod_44,8.15827802573356e-05,0.0001322226629644321,1330.0
seo406,3.3208270192871235e-05,6.611133148221606e-05,1013.0
kripso,3.3208270192871235e-05,6.611133148221606e-05,1020.0
thelostunicorn,0.0002963691470803407,0.0018511172815020495,1321.3666666666666
jim-in-texas-usa,9.365983126498613e-05,0.0001322226629644321,1390.0
perrodo,4.562842508875089e-05,6.611133148221606e-05,1243.0
csc1963,3.3208270192871235e-05,6.611133148221606e-05,1327.0
yorgi53,4.562842508875089e-05,6.611133148221606e-05,1490.0
reactorpj,4.562842508875089e-05,6.611133148221606e-05,1444.0
badjgule,3.3208270192871235e-05,6.611133148221606e-05,1391.0
theexcellenterest,3.3208270192871235e-05,6.611133148221606e-05,1500.0
thebiba,3.3208270192871235e-05,0.0001322226629644321,1353.5
lemoniu,4.562842508875089e-05,6.611133148221606e-05,1500.0
tommy_hagen,4.562842508875089e-05,6.611133148221606e-05,958.0
indonesia8210,4.562842508875089e-05,6.611133148221606e-05,1500.0
resource_unlimited,4.562842508875089e-05,6.611133148221606e-05,1223.0
lordf,4.562842508875089e-05,6.611133148221606e-05,1291.0
jacobopavia,4.562842508875089e-05,0.0001322226629644321,1500.0
alec2005,3.3208270192871235e-05,6.611133148221606e-05,1239.0
maluighen,4.562842508875089e-05,6.611133148221606e-05,1500.0
thenagshead,4.562842508875089e-05,6.611133148221606e-05,1428.0
bash21,3.3208270192871235e-05,6.611133148221606e-05,1078.0
okportenko,4.562842508875089e-05,6.611133148221606e-05,1307.0
alemiha,6.603942412004413e-05,0.00019833399444664816,1500.0
thiago_garcia,3.3208270192871235e-05,6.611133148221606e-05,1399.0
fortuna01,5.338106422275309e-05,0.00019833399444664816,1619.6666666666667
ringhals,6.365305573537542e-05,0.0001322226629644321,1425.0
tscheezel,4.562842508875089e-05,0.0001322226629644321,1382.0
shahndmat,3.3208270192871235e-05,6.611133148221606e-05,1345.0
lastfermat,6.167532199130125e-05,6.611133148221606e-05,1516.0
dj822,0.00017104625920085723,0.0001322226629644321,1418.0
tops123,0.00017104625920085723,0.0001322226629644321,2003.0
rodelitobrazal,0.00019282622915854376,0.0001322226629644321,1668.5
sansebastian,6.502404924484154e-05,0.0004627793203755124,1432.125
chess0158,7.846374847204831e-05,0.0001322226629644321,2006.0
bartsimpson6,6.258513645588358e-05,6.611133148221606e-05,1949.0
bflz,6.258513645588358e-05,6.611133148221606e-05,1757.0
naster1,6.258513645588358e-05,0.0001322226629644321,2158.5
mariocrippa,0.00012619314897158876,0.00019833399444664816,1972.6666666666667
plumbeo,6.258513645588358e-05,6.611133148221606e-05,1994.0
erhan,3.3208270192871235e-05,6.611133148221606e-05,1590.0
chandu007,6.258513645588358e-05,0.0001322226629644321,1726.0
mmaric,6.258513645588358e-05,0.0001322226629644321,1732.0
cch,3.3208270192871235e-05,0.0001322226629644321,1648.5
vlada555,3.3208270192871235e-05,6.611133148221606e-05,1838.5
nick_p,3.3208270192871235e-05,6.611133148221606e-05,1804.0
qxxxx,8.713742226404855e-05,0.0001322226629644321,1806.5
rezvik,3.3208270192871235e-05,6.611133148221606e-05,1856.0
sosnovsky,0.00010513845431842199,0.0002644453259288642,1674.0
kerespaul,6.258513645588358e-05,6.611133148221606e-05,1728.0
da19,7.80647431553452e-05,0.0001322226629644321,2081.5
pietro41youtube,6.258513645588358e-05,6.611133148221606e-05,2096.0
lancel0t,3.3208270192871235e-05,6.611133148221606e-05,1610.0
panisaggg25,5.48856927961835e-05,0.0001322226629644321,1859.0
schein-n,6.258513645588358e-05,6.611133148221606e-05,1556.0
kamil2009,6.935721269462006e-05,0.0001322226629644321,1868.5
tahzeebgunn,3.3208270192871235e-05,6.611133148221606e-05,1785.0
contagemmg,3.3208270192871235e-05,6.611133148221606e-05,1771.0
rissal,6.258513645588358e-05,6.611133148221606e-05,1793.0
sailor7,0.00013191906083295823,0.00019833399444664816,2100.0
yakiravalkinta,3.3208270192871235e-05,6.611133148221606e-05,2105.5
benuard,6.209428123320699e-05,0.00019833399444664816,1899.25
sqs198627,3.3208270192871235e-05,6.611133148221606e-05,1926.0
craig77,4.592924115301833e-05,0.0001322226629644321,1783.0
revod,6.258513645588358e-05,6.611133148221606e-05,1757.0
sy9028,3.3208270192871235e-05,6.611133148221606e-05,1086.0
minecraftbook,0.0003469183805236112,0.0007933359777865926,1233.6153846153845
neilgally,8.091271384974837e-05,0.0001322226629644321,1249.3333333333333
melibea1964,8.450455209960795e-05,0.00019833399444664816,1325.3333333333333
flameswarriorq8,3.3208270192871235e-05,6.611133148221606e-05,1245.0
conormac,0.0001286171575066255,0.0001322226629644321,1335.0
talforest,8.091271384974837e-05,6.611133148221606e-05,1326.0
peronperon,8.091271384974837e-05,6.611133148221606e-05,1262.0
yarikt,3.3208270192871235e-05,6.611133148221606e-05,1303.0
marellik,5.572928552966062e-05,0.0002644453259288642,1149.75
tom_tox,3.3208270192871235e-05,6.611133148221606e-05,1190.0
poetrunner,5.915069534483091e-05,0.0003305566574110803,1048.8
sesh,6.100296321508092e-05,0.0002644453259288642,1447.75
arcann01,4.587117943992099e-05,6.611133148221606e-05,2186.0
yatrikpatel,4.587117943992099e-05,6.611133148221606e-05,1108.0
du_guitar,4.587117943992099e-05,6.611133148221606e-05,2008.0
chess_bros123,3.3208270192871235e-05,0.00019833399444664816,1364.5
mhavgar,4.032503314247874e-05,6.611133148221606e-05,2089.0
checkortreats,4.7441796092086237e-05,6.611133148221606e-05,1657.0
ruben11131,4.032503314247874e-05,6.611133148221606e-05,1804.0
opabinia2401,4.7441796092086237e-05,0.00019833399444664816,1434.0
kachess10204542,0.00016057766526114152,0.00019833399444664816,1278.6
masterbob,3.3208270192871235e-05,6.611133148221606e-05,1182.0
quantummequanic,0.0002219329848674831,0.0002644453259288642,1430.5
kaliayev,3.3208270192871235e-05,0.0003305566574110803,1540.0
picklesmcknight,3.890168055255724e-05,6.611133148221606e-05,1698.0
alimm1382,3.3208270192871235e-05,6.611133148221606e-05,1467.0
trrrrillionaire,0.00033000260784565004,0.0015866719555731853,1409.2222222222222
niamor,3.3208270192871235e-05,0.0001322226629644321,1588.0
jeden94,5.4393693417145486e-05,6.611133148221606e-05,2252.0
iihm12,5.4393693417145486e-05,6.611133148221606e-05,1401.0
zuzaramos,3.3208270192871235e-05,6.611133148221606e-05,1539.0
basilou,5.4393693417145486e-05,6.611133148221606e-05,1445.0
r-a-p-t-o-r,3.3208270192871235e-05,6.611133148221606e-05,1659.0
kleinezgull,3.3208270192871235e-05,6.611133148221606e-05,1384.0
urbi-et-orbi,5.4393693417145486e-05,6.611133148221606e-05,1397.0
fjodo,5.4393693417145486e-05,6.611133148221606e-05,1402.0
arturoperez,5.4393693417145486e-05,0.0001322226629644321,1415.5
currobau,5.4393693417145486e-05,6.611133148221606e-05,1467.0
matty_sweetnuts,3.3208270192871235e-05,6.611133148221606e-05,1500.0
tweakcity,3.3208270192871235e-05,6.611133148221606e-05,1207.0
properdick,3.3208270192871235e-05,6.611133148221606e-05,1549.0
gaspare954,6.172801170333881e-05,0.00019833399444664816,1487.6666666666667
pipealiev,5.4393693417145486e-05,6.611133148221606e-05,1500.0
empiretemple,7.550388572600431e-05,0.00019833399444664816,1626.3333333333333
vanvanja2009,3.3208270192871235e-05,6.611133148221606e-05,1220.0
amro15,5.4393693417145486e-05,6.611133148221606e-05,1500.0
mozaffar466,5.4393693417145486e-05,6.611133148221606e-05,1459.0
mbbal,3.3208270192871235e-05,6.611133148221606e-05,1500.0
sdfsfwesrwfs,5.4393693417145486e-05,6.611133148221606e-05,1430.0
horse4203,5.4393693417145486e-05,0.0001322226629644321,2137.5
retep552,3.3208270192871235e-05,6.611133148221606e-05,1273.3333333333333
lolrager,0.00010984268180978201,0.0003966679888932963,1170.125
cantaloop,8.261602817899743e-05,0.0002644453259288642,1273.25
pete0815,5.6460502072942e-05,6.611133148221606e-05,1474.0
bemonk,5.6460502072942e-05,0.0001322226629644321,1213.5
sergeiutkin,5.6460502072942e-05,6.611133148221606e-05,1257.0
scorpio,3.3208270192871235e-05,0.0001322226629644321,1167.3333333333333
zixi52,0.0002318014638616266,0.0003966679888932963,1602.0
losteroo,0.0001287757226496499,6.611133148221606e-05,1237.0
tokbora,0.0001287757226496499,0.0001322226629644321,1454.0
getrekt478,3.3208270192871235e-05,6.611133148221606e-05,1500.0
litvinartem,4.691225817088818e-05,0.0001322226629644321,1588.3333333333333
hasan_al-banna,0.0004684073289018041,0.002313896601877562,1404.6
cale83,5.276249555608436e-05,6.611133148221606e-05,1356.0
aliagha18,7.322424118529196e-05,0.0001322226629644321,1420.0
sanya66665433,3.3208270192871235e-05,6.611133148221606e-05,1324.0
sadusiek,5.276249555608436e-05,0.0001322226629644321,1429.0
onecert,3.3208270192871235e-05,6.611133148221606e-05,1340.0
parkerb32,5.276249555608436e-05,6.611133148221606e-05,1278.0
karlrossmann,5.276249555608436e-05,6.611133148221606e-05,1238.0
webchessplayer,5.276249555608436e-05,6.611133148221606e-05,1301.0
lopezz,5.9685909552191846e-05,0.0001322226629644321,1463.0
brainlinks,5.276249555608436e-05,6.611133148221606e-05,1321.0
mrmikethe1,3.3208270192871235e-05,6.611133148221606e-05,1384.0
fernanvm,5.276249555608436e-05,6.611133148221606e-05,1387.0
guilis,3.3208270192871235e-05,6.611133148221606e-05,1381.0
jonjic,5.276249555608436e-05,6.611133148221606e-05,1362.0
majc,3.3208270192871235e-05,0.0001322226629644321,1351.5
ronmexico90,5.276249555608436e-05,6.611133148221606e-05,1374.0
gemyej,5.276249555608436e-05,6.611133148221606e-05,1594.0
rahidd,5.276249555608436e-05,6.611133148221606e-05,1306.0
kondrat70,5.276249555608436e-05,6.611133148221606e-05,1610.0
omnivoid,5.276249555608436e-05,6.611133148221606e-05,1463.0
bip5,5.276249555608436e-05,6.611133148221606e-05,1440.0
kreatonn,3.3208270192871235e-05,6.611133148221606e-05,1456.0
darkclassic,5.276249555608436e-05,6.611133148221606e-05,1635.0
marosv2,3.3208270192871235e-05,6.611133148221606e-05,1412.0
amanitacaesarea,3.3208270192871235e-05,6.611133148221606e-05,1443.0
discipleofjesus,3.3208270192871235e-05,6.611133148221606e-05,1418.0
josebas94,3.3208270192871235e-05,6.611133148221606e-05,1261.0
ignar74,5.276249555608436e-05,0.0001322226629644321,1302.5
karasuki,5.276249555608436e-05,6.611133148221606e-05,1349.0
warusso2017,3.3208270192871235e-05,6.611133148221606e-05,1305.0
qwf,5.276249555608436e-05,6.611133148221606e-05,1356.0
hawkwild,3.3208270192871235e-05,6.611133148221606e-05,1434.0
teman02,3.3208270192871235e-05,6.611133148221606e-05,1184.0
lulucholista,5.276249555608436e-05,6.611133148221606e-05,1500.0
kayhan34,3.3208270192871235e-05,6.611133148221606e-05,1343.0
linconnu,3.3208270192871235e-05,0.0001322226629644321,1594.0
skulll1,0.00024650707426851146,0.0007933359777865926,1711.4166666666667
massaggro,8.48370720645406e-05,6.611133148221606e-05,2287.0
bchessl,8.48370720645406e-05,6.611133148221606e-05,1754.0
aryrasyid,3.3208270192871235e-05,6.611133148221606e-05,1857.0
1111112222,8.48370720645406e-05,0.00019833399444664816,1608.6666666666667
kombat_ace,5.492130879545897e-05,0.0001322226629644321,1629.0
herecomesdaddy,3.3208270192871235e-05,6.611133148221606e-05,1228.0
dominikcubric,3.3208270192871235e-05,6.611133148221606e-05,1856.0
narcad,3.3208270192871235e-05,0.00019833399444664816,1773.3333333333333
slavik-1991,3.3208270192871235e-05,6.611133148221606e-05,1828.0
igorilla,3.3208270192871235e-05,6.611133148221606e-05,1609.0
ranger440,0.00023431469437306827,0.0007933359777865926,1481.0
mehdi1368,3.3208270192871235e-05,6.611133148221606e-05,1500.0
amigo92,3.3208270192871235e-05,6.611133148221606e-05,1218.0
victor946c,7.223802500223613e-05,6.611133148221606e-05,1161.0
ebrahimzare,7.223802500223613e-05,6.611133148221606e-05,1315.0
sourindu,3.3208270192871235e-05,6.611133148221606e-05,1500.0
akaish,3.3208270192871235e-05,6.611133148221606e-05,1463.0
iv11,7.223802500223613e-05,6.611133148221606e-05,1744.0
leifsan,7.223802500223613e-05,6.611133148221606e-05,1500.0
dickturpin,3.3208270192871235e-05,6.611133148221606e-05,1189.0
cktopshot2,7.223802500223613e-05,6.611133148221606e-05,1474.0
magustingg,3.3208270192871235e-05,6.611133148221606e-05,1524.0
eagle77,3.3208270192871235e-05,0.00019833399444664816,1199.5
academicninja99,4.7441796092086237e-05,6.611133148221606e-05,1500.0
marcoajedrez,4.032503314247874e-05,6.611133148221606e-05,1160.0
kanakiou,4.032503314247874e-05,6.611133148221606e-05,1219.0
feanor1122,3.3208270192871235e-05,6.611133148221606e-05,1500.0
sreeansh,6.167532199130125e-05,6.611133148221606e-05,1659.0
agmur,3.3208270192871235e-05,0.0002644453259288642,1112.75
octopus1963,4.032503314247874e-05,6.611133148221606e-05,1140.0
francis173,4.032503314247874e-05,6.611133148221606e-05,1669.0
diananavid,4.032503314247874e-05,6.611133148221606e-05,1147.0
antonio45,5.048943503252912e-05,0.0001322226629644321,1210.5
loren314,3.3208270192871235e-05,6.611133148221606e-05,1500.0
outrageouscheese,6.167532199130125e-05,0.0001322226629644321,1405.5
markoo_1234567,8.525117748550516e-05,6.611133148221606e-05,1473.0
aswer,9.710050808733551e-05,0.0001322226629644321,2358.5
rockfordguilford,3.3208270192871235e-05,6.611133148221606e-05,1500.0
czteacherman,9.014237378973124e-05,0.0001322226629644321,1741.0
dmziryanov,3.3208270192871235e-05,6.611133148221606e-05,1605.0
the_stuperman,9.014237378973124e-05,0.0003305566574110803,1340.2
kekscrafter,5.8414524455150505e-05,6.611133148221606e-05,1364.0
olrickwalt,3.3208270192871235e-05,6.611133148221606e-05,1355.0
marcelotjr,5.8414524455150505e-05,6.611133148221606e-05,1367.0
joshcholfc,5.8414524455150505e-05,6.611133148221606e-05,1370.0
sandbox992,3.3208270192871235e-05,6.611133148221606e-05,1327.0
akimbohorst,3.3208270192871235e-05,6.611133148221606e-05,1186.0
a_p_t_e_m_u_u,0.0006086881116290871,0.002380007933359778,1307.375
personalidad,6.730993176403621e-05,0.0001322226629644321,1387.2
inna457,7.00055203139955e-05,6.611133148221606e-05,1466.0
alexanderar1977,4.8687876892332865e-05,0.0001322226629644321,1821.75
widja,8.227127035437025e-05,6.611133148221606e-05,1535.75
chetelozuro,3.3208270192871235e-05,6.611133148221606e-05,1099.0
just_basics,7.00055203139955e-05,6.611133148221606e-05,1350.0
pjjjzz,7.00055203139955e-05,6.611133148221606e-05,1313.0
marinovanec,3.3208270192871235e-05,6.611133148221606e-05,1018.0
bulletlover,7.00055203139955e-05,6.611133148221606e-05,1231.0
golho,3.3208270192871235e-05,6.611133148221606e-05,1195.0
diliprake,7.00055203139955e-05,6.611133148221606e-05,1383.0
aleffblendon,3.3208270192871235e-05,6.611133148221606e-05,1284.0
ivan_franko,8.548512701345711e-05,0.0001322226629644321,1590.75
ariankiamahdi,3.3208270192871235e-05,0.0001322226629644321,1474.0
cserpesgabo,3.793944358311068e-05,0.0001322226629644321,1371.0
markendofday,4.547402023324599e-05,6.611133148221606e-05,1393.0
aloneshadow,4.547402023324599e-05,6.611133148221606e-05,1474.0
anakajaib,3.3208270192871235e-05,6.611133148221606e-05,1370.0
anastasia_333,0.00013865550846307756,0.0001322226629644321,1386.5
gezim,0.00010187969276120473,0.0002644453259288642,1574.5
warsom1,4.547402023324599e-05,6.611133148221606e-05,1460.0
khatir,4.547402023324599e-05,6.611133148221606e-05,1647.0
chippy2,6.754894571625167e-05,0.0001322226629644321,1648.5
lfc_08_isaiah,9.575724732047944e-05,0.00019833399444664816,1261.0
hammerfinger,7.358178685221474e-05,0.0001322226629644321,1463.5
acadakic,7.358178685221474e-05,6.611133148221606e-05,1481.0
hsnakc,6.49667512134866e-05,0.0001322226629644321,1474.0
leonidas86,8.890377372136599e-05,6.611133148221606e-05,1500.0
roman_kauttpshbtku,3.3208270192871235e-05,6.611133148221606e-05,1973.0
nik99,0.0002040105809834513,0.0005950019833399445,2173.6666666666665
stalker56,8.984899844742238e-05,6.611133148221606e-05,2115.0
salah9,3.3208270192871235e-05,6.611133148221606e-05,1857.0
elrazo,3.3208270192871235e-05,6.611133148221606e-05,1831.0
decheni,8.984899844742238e-05,6.611133148221606e-05,2156.0
stefanogio,3.3208270192871235e-05,6.611133148221606e-05,1983.0
fungi,3.3208270192871235e-05,6.611133148221606e-05,1856.0
elnmay587,3.3208270192871235e-05,6.611133148221606e-05,2030.0
retsamdnargeht,8.984899844742238e-05,6.611133148221606e-05,2090.0
bilbobaggins999,0.00014707647738659128,0.0006611133148221606,1492.9
bigsukay,5.3670015822078856e-05,6.611133148221606e-05,1390.0
krestovsky,5.3670015822078856e-05,6.611133148221606e-05,1507.0
kojetin,3.3208270192871235e-05,6.611133148221606e-05,1511.0
leonardomantesso,3.3208270192871235e-05,6.611133148221606e-05,1402.0
studentpertama01,5.3670015822078856e-05,6.611133148221606e-05,1560.0
marsal1958,5.3670015822078856e-05,6.611133148221606e-05,1558.0
woodytobiasjr,3.3208270192871235e-05,6.611133148221606e-05,1438.0
hafidz,3.3208270192871235e-05,6.611133148221606e-05,1439.0
astana001,5.3670015822078856e-05,6.611133148221606e-05,1570.0
king-_-micah,0.0001066961124965552,0.0002644453259288642,1500.0
razzzzy,8.683966681282868e-05,0.0001322226629644321,1238.0
erzar,5.108540239952371e-05,6.611133148221606e-05,1443.0
hick4u1219,0.00014270251588585636,0.0004627793203755124,1537.8
butterlandz,0.0002762909110430176,0.0009916699722332409,1310.2666666666667
chiesu,8.291509801342081e-05,0.00019833399444664816,1199.6666666666667
impossible787,6.624413274162354e-05,6.611133148221606e-05,1401.0
jiggeo,6.624413274162354e-05,0.0001322226629644321,1265.5
zenit57,3.3208270192871235e-05,6.611133148221606e-05,1291.0
iwannabelikemike,7.318686386991285e-05,0.0001322226629644321,1345.5
luandson,0.0001069283395223715,0.0001322226629644321,1461.0
armandobovi,3.3208270192871235e-05,6.611133148221606e-05,1292.0
revanchess,3.3208270192871235e-05,6.611133148221606e-05,1515.0
ivanpgf,3.3208270192871235e-05,6.611133148221606e-05,1295.0
hannon,3.3208270192871235e-05,6.611133148221606e-05,1321.0
ki_f,3.3208270192871235e-05,6.611133148221606e-05,1463.0
gm094,6.624413274162354e-05,6.611133148221606e-05,1363.0
bice,3.3208270192871235e-05,6.611133148221606e-05,1287.0
furliss,6.624413274162354e-05,6.611133148221606e-05,1201.0
joe-brown,0.00021639467266207344,0.0019172286129842655,1009.40625
filanif,4.0461161459501264e-05,6.611133148221606e-05,1214.0
acrossimpact,4.771405272613129e-05,6.611133148221606e-05,960.5
ragnarlothbrook_spb,4.0461161459501264e-05,6.611133148221606e-05,784.0
ragnarukh,4.0461161459501264e-05,6.611133148221606e-05,1161.0
denisovartemii,4.0461161459501264e-05,6.611133148221606e-05,985.0
nargues,4.0461161459501264e-05,6.611133148221606e-05,1148.0
raaghhu,4.0461161459501264e-05,6.611133148221606e-05,1301.0
jygyjyg,4.0461161459501264e-05,6.611133148221606e-05,1181.0
s661693,3.3208270192871235e-05,6.611133148221606e-05,1008.0
thonynho,4.0461161459501264e-05,6.611133148221606e-05,954.0
the-daniel,4.771405272613129e-05,6.611133148221606e-05,1092.5
houstoncity0619,3.3208270192871235e-05,6.611133148221606e-05,1029.0
paoloemme,3.3208270192871235e-05,6.611133148221606e-05,1058.0
mata1234,4.0461161459501264e-05,6.611133148221606e-05,808.0
petricx,4.0461161459501264e-05,6.611133148221606e-05,1092.0
uygarbaba,4.0461161459501264e-05,6.611133148221606e-05,912.0
queops,7.732466470136569e-05,0.0001322226629644321,1262.5
lassureur,3.3208270192871235e-05,6.611133148221606e-05,1199.0
msp1964,4.0461161459501264e-05,6.611133148221606e-05,914.0
omarscharf,4.0461161459501264e-05,6.611133148221606e-05,1077.0
albertocuevasalcocer,4.0461161459501264e-05,6.611133148221606e-05,1082.0
juan_du,4.0461161459501264e-05,0.0001322226629644321,1075.0
nibyja,4.0461161459501264e-05,6.611133148221606e-05,1206.0
antman724,4.0461161459501264e-05,0.0001322226629644321,1062.6666666666667
romaha88,4.0461161459501264e-05,6.611133148221606e-05,1266.0
schuuuusti,4.0461161459501264e-05,0.0001322226629644321,1117.0
vlusslus,3.3208270192871235e-05,6.611133148221606e-05,940.0
ahras,6.167532199130125e-05,6.611133148221606e-05,1638.0
b247,3.3208270192871235e-05,6.611133148221606e-05,1672.0
crax_is_bax,0.000587749203165579,0.002313896601877562,1675.4864864864865
crameshnayak,3.3208270192871235e-05,6.611133148221606e-05,1676.0
melihmetin,9.115996563850053e-05,6.611133148221606e-05,1689.5
sardinaso,3.3208270192871235e-05,6.611133148221606e-05,1645.0
hephestus,4.1680675509619426e-05,0.0001322226629644321,1530.0
camiveg,3.3208270192871235e-05,6.611133148221606e-05,1672.0
coco2000,6.218411791568588e-05,6.611133148221606e-05,1595.0
valentyn16397,6.218411791568588e-05,6.611133148221606e-05,1671.0
julesjoffrin18,3.3208270192871235e-05,6.611133148221606e-05,1665.0
kuanxxx,6.218411791568588e-05,6.611133148221606e-05,1682.0
niagrad,7.766987174490973e-05,0.00019833399444664816,1606.0
superevans,6.218411791568588e-05,0.0001322226629644321,1674.0
on_wave,6.218411791568588e-05,6.611133148221606e-05,1730.0
chessnickname,6.218411791568588e-05,6.611133148221606e-05,1799.0
khaled1992,3.3208270192871235e-05,6.611133148221606e-05,1143.0
tepa_1996,3.3208270192871235e-05,0.0001322226629644321,1654.0
jarquincastillo,6.218411791568588e-05,6.611133148221606e-05,1724.0
mohamad_mohseniiii,3.9620265923757126e-05,0.0001322226629644321,1622.5
wilce,6.218411791568588e-05,0.0001322226629644321,1921.5
prabhatkumar,6.218411791568588e-05,6.611133148221606e-05,1566.0
felipenestor01,6.990145571493902e-05,0.0001322226629644321,1782.0
rubensin,3.3208270192871235e-05,6.611133148221606e-05,1755.0
blackline85,3.3208270192871235e-05,6.611133148221606e-05,1775.0
quadrupede,6.218411791568588e-05,6.611133148221606e-05,1772.0
my_name_is_atma,3.3208270192871235e-05,6.611133148221606e-05,1800.0
philbsd,5.9685909552191846e-05,0.0001322226629644321,1566.5
